time,id,group1,group2,name,runtime,lang,num_atts,sub_atts,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-11T09:39:56.704,eb50e3aa-abf6-11eb-a1a9-005056ad4f31,Computer Systems,,06 - Arduino Running Message,arduino-gcc,en,3,3,0,1,0,1,0,0,0,0,0,
2023-11-11T09:40:05.584,ef7d7fa5-6ebd-11ea-a595-00505601122b,Programming I and II,,Weighted paths,cs-dotnet-core,en,0,0,0,8,0,0,0,8,0,0,0,
2023-11-11T09:40:23.157,f125ffce-5154-11e9-b0fd-00505601122b,Web Applications,,ACL Security Model (extension),php-linux,en,6,6,0,3,0,0,3,0,0,0,0,
2023-11-11T09:40:40.663,13b28da6-5be7-11e9-b0fd-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,2,2,0,1,0,0,0,1,0,0,0,
2023-11-11T09:41:00.836,95fcb0ef-73f9-11ec-986f-f39926f24a9c,Programming in C++,,Market Simulation,cxx-gcc-linux,en,2,2,0,10,0,0,0,8,2,0,0,
2023-11-11T09:41:16.736,ac61442a-e68b-11e7-9ef6-00505601122b,Programming I and II,,Theseus and the Minotaur,cxx-gcc-linux,en,0,0,0,6,0,6,0,0,0,0,0,
2023-11-11T09:41:27.624,b31df8ca-244a-11eb-8e81-005056ad4f31,Introduction to Algorithms,,Linked lists,python3,en,0,0,0.33,9,3,0,0,6,0,0,0,
2023-11-11T09:41:46.696,6e000712-678f-11e9-b0fd-00505601122b,Non-Procedural Programming,,Ranked-choice voting,haskell,en,0,0,0,5,0,5,0,0,0,0,0,
2023-11-11T09:41:57.036,f3319c24-cba5-11ec-8da3-d412db16db0b,Programming in Python,,PY SPREADSHEET,python3,en,2,2,0,6,0,0,1,5,0,0,0,
2023-11-11T09:42:03.294,208afe0f-1f5e-425e-9ebd-3fdcb5143b05,Programming I and II,,(title in AnonLang),python3,al,3,3,0,5,0,0,5,0,0,0,0,
2023-11-11T09:42:25.031,48e9f686-915b-11ea-befc-00505601122b,Programming I and II,,Alphabet,cs-dotnet-core,en,0,0,0,5,0,0,4,1,0,0,0,
2023-11-11T11:18:54.524,8763dd86-9319-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,17,17,0,1,0,0,0,0,0,0,1,text is too long
2023-11-11T11:19:08.338,6924c6d0-42dc-11ea-9c53-00505601122b,Programming in C++,,Macro-processor with parameters,cxx-gcc-linux,en,0,0,0,5,0,5,0,0,0,0,0,
2023-11-11T11:19:13.476,689260aa-73c1-11e8-94db-00505601122b,Programming I and II,,Examination,cxx-gcc-linux,en,0,0,0,4,0,0,4,0,0,0,0,
2023-11-11T11:19:20.043,a0d750de-cbaa-11ec-8da3-d412db16db0b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0,4,0,0,0,4,0,0,0,
2023-11-11T11:19:33.941,8043239a-aba9-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman I,cs-dotnet-core,en,10,9,0.15,11,3,0,0,8,0,0,0,
2023-11-11T11:19:57.980,539a85ae-9436-11ec-986f-f39926f24a9c,Parallel Programming,,Asynchronous DNS resolver (C# .NET Core Tasks),cs-dotnet-core,en,0,0,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'Serial.cs' is already defined by author of the exercise
2023-11-11T11:20:26.139,5afeb7b9-8275-11ec-986f-f39926f24a9c,Programming in C++,,Natural join,cxx-gcc-linux,en,3,3,0,8,0,0,0,8,0,0,0,
2023-11-11T11:20:39.649,11038fd3-ade9-11eb-a1a9-005056ad4f31,Web Applications,,JS - Immutable,node-linux,en,2,2,0,2,0,0,0,2,0,0,0,
2023-11-11T11:20:57.408,347316f7-3fcd-11eb-a1a9-005056ad4f31,Programming I and II,Introduction to Algorithms,Bipartite graph,cs-dotnet-core,en,0,0,1,8,8,0,0,0,0,0,0,
2023-11-11T11:21:04.446,15634693-424e-11ec-986f-f39926f24a9c,Introduction to Algorithms,,Visual quicksort,python3,en,0,0,0,6,0,0,0,6,0,0,0,
2023-11-11T11:21:26.766,5374ab48-1c39-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,7,0,0,7,0,0,0,0,
2023-11-11T11:22:15.515,0432b1a0-884e-11eb-a1a9-005056ad4f31,Programming I and II,,Dynamic array,cs-dotnet-core,en,0,0,0.67,9,6,0,0,1,2,0,0,
2023-11-11T11:22:32.407,5131ab11-c52d-11ec-8da3-d412db16db0b,Advanced C++ Programming,,Virtual thread scheduler,cxx-gcc-linux,en,2,2,0,3,0,3,0,0,0,0,0,
2023-11-11T11:22:47.950,9a9b8b15-99e6-11eb-a1a9-005056ad4f31,Computer Systems,,05 - Arduino Stopwatch,arduino-gcc,en,1,1,0,2,0,2,0,0,0,0,0,
2023-11-11T11:23:04.137,8aa7a10e-a9d9-11ec-8d84-d310d4f96200,Programming I and II,,A Linked List,python3,en,1,1,0.67,3,2,0,1,0,0,0,0,
2023-11-11T11:23:13.529,82f8a733-1cdc-11ea-9ce9-00505601122b,Programming I and II,Introduction to Algorithms,(title in AnonLang),python3,al,2,0,0,20,0,0,20,0,0,0,0,
2023-11-11T11:23:30.806,0e8f2089-af9c-11ec-8d84-d310d4f96200,Programming I and II,,A Linked List Vol. 2,python3,en,1,1,0.4,3,1,0,2,0,0,0,0,
2023-11-11T11:23:43.497,14882779-1d7c-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,1,1,0.4,5,2,0,0,3,0,0,0,
2023-11-11T11:24:21.395,dc7eb1ab-fc09-11e8-b0fd-00505601122b,Web Applications,,PHP - Processing Structured Config,php-linux,en,4,4,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:25:29.157,0d80e912-5f2f-4aab-b076-306e5e6ffd3f,Programming in C++,,Phonebook,cxx-gcc-linux,en,4,4,0,1,0,0,0,0,0,0,1,duplicate filename sum.cpp
2023-11-11T11:25:41.613,6c12d54f-fb2a-11e9-9ce9-00505601122b,Programming I and II,,English or AnonLang?,python3,en,0,0,0,6,0,0,6,0,0,0,0,
2023-11-11T11:26:08.615,1cf84d48-2221-11eb-8e81-005056ad4f31,Web Applications,,PHP - Smart Table,php-linux,en,3,3,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:26:24.322,6b3ed45a-b41e-11e7-a937-00505601122b,C# Language and .NET Framework,,SPath,cs-dotnet-core,en,1,0,0.2,10,2,0,0,8,0,0,0,
2023-11-11T11:26:43.635,599bda7f-06fd-11e9-b0fd-00505601122b,Web Applications,,PHP - Form Processing [mandatory],php-linux,en,4,3,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'recodex_lib.php' is already defined by author of the exercise
2023-11-11T11:26:49.652,c706ed63-30d1-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,15,0,0,15,0,0,0,0,
2023-11-11T11:27:00.521,2fb88edc-10d3-11e9-b0fd-00505601122b,Web Applications,,PHP - REST API Router,php-linux,en,8,7,0.25,13,5,0,0,8,0,0,0,
2023-11-11T11:27:34.949,a765fae9-84e8-11ea-a595-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,7,5,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:28:04.793,970fb684-672b-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,6,3,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:28:20.008,59af829f-aba5-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman III,cs-dotnet-core,en,0,0,0.33,18,8,0,0,10,0,0,0,
2023-11-11T11:28:38.004,adb43c13-923f-11ec-986f-f39926f24a9c,Programming I and II,,Frequency Table,python3,en,1,1,0.71,7,5,0,2,0,0,0,0,
2023-11-11T11:29:33.569,f77e653f-892b-4fa4-b5d8-c1e56fcaa6a3,C# Language and .NET Framework,,Practical Test: Prolog Unification Algorithm,cs-dotnet-core,en,13,7,0,1,0,0,0,0,0,0,1,duplicate filename Program.cs
2023-11-11T11:30:46.731,ba535882-6a38-11ea-a595-00505601122b,Web Applications,,PHP - NIM,php-linux,en,5,3,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:31:16.385,7e984230-aba3-11e7-a937-00505601122b,Java,,STEST,java,en,2,2,0,4,0,0,4,0,0,0,0,
2023-11-11T11:31:24.196,971b5846-947d-11ea-befc-00505601122b,Non-Procedural Programming,,(title in AnonLang),haskell,al,2,1,0,11,0,11,0,0,0,0,0,
2023-11-11T11:31:28.934,279390b5-0b90-11ea-9ce9-00505601122b,Programming I and II,,Typesetting,cs-dotnet-core,en,0,0,0.17,6,1,0,0,5,0,0,0,
2023-11-11T11:31:54.040,7a6122b2-7bc8-11ec-986f-f39926f24a9c,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,2,2,0,9,0,0,9,0,0,0,0,
2023-11-11T11:32:00.003,648d0592-29b4-11eb-8e81-005056ad4f31,Introduction to Algorithms,,Circular queue,python3,en,0,0,0.1,10,1,0,2,7,0,0,0,
2023-11-11T11:32:07.565,dd58c127-7412-11ea-a595-00505601122b,Programming I and II,,Heavy snowfall,python3,en,0,0,0,8,0,0,8,0,0,0,0,
2023-11-11T11:32:17.054,0b3ced27-4053-11ea-9c53-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,
2023-11-11T11:32:52.218,3238e0f8-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation III,cs-dotnet-core,en,14,14,0,18,0,0,18,0,0,0,0,
2023-11-11T11:33:06.922,6fc31ba9-aba3-11e7-a937-00505601122b,Java,,BRAINF***,java,en,6,6,0,8,0,0,0,8,0,0,0,
2023-11-11T11:33:07.474,ed9f9abc-aba8-11e7-a937-00505601122b,C# Language and .NET Framework,,Text Justification,cs-dotnet-core,en,4,4,0,1,0,0,0,0,0,0,1,no filename provided
2023-11-11T11:33:14.420,6ee2c79f-bd74-11eb-a1a9-005056ad4f31,Web Applications,,JS - Uploading Large Files,node-linux,en,2,0,0,7,0,0,7,0,0,0,0,
2023-11-11T11:33:59.335,96e82843-03da-4aaf-8de5-176f3d71e260,Non-Procedural Programming,,(title in AnonLang),prolog,al,2,0,0,12,0,0,0,12,0,0,0,
2023-11-11T11:34:03.551,28b19308-f745-11e8-b0fd-00505601122b,Web Applications,,JS - Asynchronous HTTP [mandatory],node-linux,en,12,10,0,4,0,0,4,0,0,0,0,
2023-11-11T11:34:15.968,e6742fc0-f763-4fd9-8f7f-42112b3d2df9,Introduction to Language Technologies,,hw_python,python3,en,0,0,0.53,17,9,0,0,8,0,0,0,
2023-11-11T11:35:15.603,d8d0b0a6-8bc0-11ea-befc-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,9,4,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:36:19.202,cad09703-0f8f-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,1,1,0.09,11,1,0,1,0,9,0,0,
2023-11-11T11:37:27.809,b4a82233-ed1c-11e8-b0fd-00505601122b,Web Applications,,JS - Form Processing,node-linux,en,8,7,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:38:11.671,d6f2d70e-a41c-11eb-a1a9-005056ad4f31,Programming in Python,,PY WEATHER,python3,en,3,2,0,5,0,0,5,0,0,0,0,
2023-11-11T11:38:40.026,2eafda0e-fa40-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,4,0,4,0,0,0,0,0,
2023-11-11T11:38:57.422,b6a85fe0-7a0e-11ec-986f-f39926f24a9c,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,33,32,0,1,0,0,0,0,0,0,1,duplicate filename sum.cs
2023-11-11T11:39:17.404,b3b9e3be-ec87-4d5f-89f6-a8c006520305,Programming in C++,,Dynamically-sized array container,cxx-gcc-linux,en,0,0,0.2,5,1,1,1,2,0,0,0,
2023-11-11T11:39:32.577,fff46a44-2f4c-11eb-a1a9-005056ad4f31,Introduction to Algorithms,,Tree set,python3,en,0,0,0.33,7,3,0,3,0,1,0,0,
2023-11-11T11:39:36.596,460914b6-8064-11eb-a1a9-005056ad4f31,Web Applications,,PHP - Dependency Injection [mandatory],php-linux,en,3,3,0,11,0,0,0,11,0,0,0,
2023-11-11T11:39:59.476,6dea68e6-f696-11e8-b0fd-00505601122b,Programming in C++,,Data aggregation,cxx-gcc-linux,en,2,2,0,33,0,33,0,0,0,0,0,
2023-11-11T11:40:27.153,e4b01416-aba7-11e7-a937-00505601122b,C# Language and .NET Framework,,"HW01 Deque 2.1 OMG, why so complex?",cs-dotnet-core,en,1,0,0,33,0,0,25,8,0,0,0,
2023-11-11T11:41:05.232,91359813-b38c-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,5,5,0.04,23,1,0,1,21,0,0,0,
2023-11-11T11:42:03.513,c7c9735c-0073-11e9-b0fd-00505601122b,Web Applications,,PHP - Front Controller [mandatory],php-linux,en,9,9,0,1,0,0,0,0,0,0,1,duplicate filename index.php
2023-11-11T11:42:21.411,d97da5e2-aba9-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman II,cs-dotnet-core,en,10,4,0.1,12,3,0,0,9,0,0,0,
2023-11-11T11:42:28.503,b3495120-9e02-11eb-a1a9-005056ad4f31,Programming I and II,,Repeated letters,cs-dotnet-core,en,0,0,0,5,0,0,0,5,0,0,0,
2023-11-11T11:42:57.549,4593a41c-b562-11ec-8d84-d310d4f96200,Advanced C++ Programming,,Type system for physical units,cxx-gcc-linux,en,10,10,0,4,0,4,0,0,0,0,0,
2023-11-11T11:43:12.870,7a146dae-11c6-11ea-9ce9-00505601122b,Programming I and II,Introduction to Algorithms,Hash table,python3,en,0,0,0.1,9,1,0,0,8,0,0,0,
2023-11-11T11:43:18.421,01cab853-b84f-4703-8864-dd013dd4ea1b,C# Language and .NET Framework,,Practical Test: Extended C# Preprocessor,cs-dotnet-core,en,42,42,0,17,0,0,17,0,0,0,0,
2023-11-11T11:43:41.859,a4b24a1d-78fa-11ec-986f-f39926f24a9c,Programming in C++,,Simplified Intermediate Code Interpreter,cxx-gcc-linux,en,26,26,0,1,0,0,0,0,0,0,1,duplicate filename add.cpp
2023-11-11T11:44:10.524,a0f6fa51-3f82-40c0-ba9a-9cb9d9d27a62,Advanced C++ Programming,,Cache with smart ptr,cxx-gcc-linux,en,2,2,0,5,0,5,0,0,0,0,0,
2023-11-11T11:44:18.199,560850b9-9882-11eb-a1a9-005056ad4f31,Programming I and II,,Elementary cellular automaton,cs-dotnet-core,en,0,0,0,5,0,0,0,5,0,0,0,
2023-11-11T11:45:13.730,a0676165-92df-4970-91c1-aee6f8bda447,Programming in C++,,Algorithmic Trading,cxx-gcc-linux,en,6,4,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:45:25.408,99a7cd0b-aba7-11e7-a937-00505601122b,C# Language and .NET Framework,,Bookstore eShop,cs-dotnet-core,en,21,20,0,19,0,0,19,0,0,0,0,
2023-11-11T11:46:51.294,c2f10c48-938a-4768-9be1-4a6e14741c8e,Advanced C++ Programming,,Interval locker,cxx-gcc-linux,en,13,12,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'test_1.cpp' is already defined by author of the exercise
2023-11-11T11:47:59.793,04531bce-5775-4d1a-945a-b38b12c1fee2,Advanced C++ Programming,,Tagged vectors,cxx-gcc-linux,en,4,4,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'test_01.cpp' is already defined by author of the exercise
2023-11-11T11:49:24.955,aaed4ccc-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,26,22,0,1,0,0,0,0,0,0,1,duplicate filename hradla.in
2023-11-11T11:49:35.400,e873ce53-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,50,46,0,1,0,0,0,0,0,0,1,text is too long
2023-11-11T11:51:01.392,d6c1148c-be54-11ec-8da3-d412db16db0b,Advanced C++ Programming,,Static ranges,cxx-gcc-linux,en,25,25,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:51:16.754,c3749e72-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,40,34,0,1,0,0,0,0,0,0,1,no solution id
2023-11-11T11:51:32.531,02f46f2a-4144-11ec-986f-f39926f24a9c,Large scale optimization,,general_assignment_lagrange,python3,en,2,2,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'assignment_tests.py' is already defined by author of the exercise
2023-11-11T11:51:39.654,0403015f-66ac-11e9-b0fd-00505601122b,Data Structures I,,cuckoo_hash,python3,en,0,0,0,5,0,0,5,0,0,0,0,
2023-11-11T11:51:48.067,0ba17a29-458c-11e9-b0fd-00505601122b,Data Structures I,,ab_tree,python3,en,0,0,0,7,0,0,7,0,0,0,0,
2023-11-11T11:52:56.755,263ca6f9-9894-11eb-a1a9-005056ad4f31,Introduction to Artificial Intelligence,,probability_minesweeper,python3,en,4,4,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'minesweeper_test.py' is already defined by author of the exercise
2023-11-11T11:53:31.545,4fc7e8f1-2824-11ec-986f-f39926f24a9c,Large scale optimization,,matching_gurobi,python3,en,2,2,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'matching_tests.py' is already defined by author of the exercise
2023-11-11T11:53:35.175,5d822d17-1dd6-11ea-9ce9-00505601122b,Data Structures I,,find_duplicates,python3,en,0,0,0.4,5,2,0,0,3,0,0,0,
2023-11-11T11:53:58.722,5f021643-865b-11ec-986f-f39926f24a9c,Introduction to Artificial Intelligence,,bellman_robot,python3,en,3,1,0,6,0,0,1,5,0,0,0,
2023-11-11T11:54:07.684,605e4f3e-3a71-11e9-b0fd-00505601122b,Data Structures I,,splay_operation,python3,en,0,0,0,4,0,0,4,0,0,0,0,
2023-11-11T11:54:18.677,6c2ecfef-3bea-11ec-986f-f39926f24a9c,Large scale optimization,,vehicle_routing_cut,python3,en,12,9,0,10,0,0,10,0,0,0,0,
2023-11-11T11:55:05.288,7ea6d36c-8de0-11ea-befc-00505601122b,Introduction to Artificial Intelligence,,games_multiple_divisor,python3,en,2,2,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'multiple_divisor_tests.py' is already defined by author of the exercise
2023-11-11T11:55:09.650,87f76214-2fc2-11e9-b0fd-00505601122b,Data Structures I,,tree_successor,python3,en,0,0,0,3,0,0,3,0,0,0,0,
2023-11-11T11:55:14.170,8d594c1f-812a-11e9-b0fd-00505601122b,Data Structures I,,kgrams,python3,en,0,0,0,15,0,0,15,0,0,0,0,
2023-11-11T11:55:45.279,95e03d17-59bc-11ec-986f-f39926f24a9c,Large scale optimization,,cutting_stock_column_generation,python3,en,12,12,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'cutting_stock_tests.py' is already defined by author of the exercise
2023-11-11T11:56:06.917,b34e2c96-7738-11e9-b0fd-00505601122b,Data Structures I,,range_tree,cxx-gcc-linux,en,0,0,0,12,0,12,0,0,0,0,0,
2023-11-11T11:56:28.773,d322308d-4a2f-11ec-986f-f39926f24a9c,Large scale optimization,,knapsack_branch_bound,python3,en,2,2,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'knapsack_tests.py' is already defined by author of the exercise
2023-11-13T17:21:31.864,0eb51f5c-ea64-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,3,3,0,6,0,6,0,0,0,0,0,
2023-11-23T11:03:35.898566,ef25e6f8-a7b1-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,4,0,0,4,0,0,0,0,
2023-11-23T11:03:44.184522,db992a4a-9b83-11eb-a1a9-005056ad4f31,Programming I and II,,Post office counters,cs-dotnet-core,en,0,0,0.10,10,1,0,1,8,0,0,0,
2023-11-23T11:03:52.145296,ec7227dc-a810-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,1.00,7,7,0,0,0,0,0,0,
2023-11-23T11:04:06.165696,e16cdedf-2e3f-4352-ab83-a0d4624234aa,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,4,0,0,4,0,0,0,0,
2023-11-23T11:04:23.968918,04917ab2-a7b2-11e7-a937-00505601122b,Programming I and II,,Sokoban (storekeeper),cs-dotnet-core,en,0,0,0.00,5,0,0,0,5,0,0,0,
2023-11-23T11:04:30.822369,96d57cae-5326-11ea-a595-00505601122b,Programming I and II,,Monotonicity of rational numbers,cs-dotnet-core,en,0,0,0.00,7,0,0,7,0,0,0,0,
2023-11-23T11:04:40.298752,97e4e2a4-5ee8-11ea-a595-00505601122b,Programming I and II,,Shortest path,cs-dotnet-core,en,0,0,0.00,7,0,7,0,0,0,0,0,
2023-11-23T11:04:46.380062,45a90981-9e07-11eb-a1a9-005056ad4f31,Programming I and II,,Ant on an infinite grid,cs-dotnet-core,en,0,0,0.00,5,0,5,0,0,0,0,0,
2023-11-23T11:05:04.151689,d184e4aa-bc32-11ec-8da3-d412db16db0b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,2,2,0.0,1,0,0,0,0,0,0,1,no filename provided
2023-11-23T11:05:13.180059,c3555e94-e92d-49f3-88dd-c442eaf3d0d0,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,3,0,0,3,0,0,0,0,
2023-11-23T11:05:25.654860,569d7c1b-7411-11ea-a595-00505601122b,Programming I and II,,Conditions,cs-dotnet-core,en,0,0,1.00,4,4,0,0,0,0,0,0,
2023-11-23T11:05:37.808342,959ada66-69a4-11ea-a595-00505601122b,Programming I and II,,Strongly connected components,cs-dotnet-core,en,0,0,0.00,6,0,6,0,0,0,0,0,
2023-11-23T11:05:45.137869,1defc0fa-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,6,0,0,4,2,0,0,0,
2023-11-23T11:05:55.218346,e5ea3608-9f05-11ec-986f-f39926f24a9c,Programming I and II,,Rectangle class,cs-dotnet-core,en,0,0,0.00,7,0,7,0,0,0,0,0,
2023-11-23T11:06:04.881500,05f56284-af86-11ec-8d84-d310d4f96200,Programming I and II,,Robot walk,cs-dotnet-core,en,0,0,0.00,8,0,0,7,1,0,0,0,
2023-11-23T11:06:25.398982,ddaea72b-4fcb-11e9-b0fd-00505601122b,Programming I and II,,Binary search tree,cs-dotnet-core,en,0,0,0.00,5,0,5,0,0,0,0,0,
2023-11-23T11:06:36.436972,5aa5236b-8d85-11eb-a1a9-005056ad4f31,Programming I and II,,Cycle in a graph,cs-dotnet-core,en,0,0,0.00,10,0,0,3,7,0,0,0,
2023-11-23T11:06:48.562426,06da4636-6ea1-11ea-a595-00505601122b,Programming I and II,,Coffee room,cs-dotnet-core,en,0,0,0.00,7,0,7,0,0,0,0,0,
2023-11-23T11:07:04.222520,7e3bd6f4-885b-11eb-a1a9-005056ad4f31,Programming I and II,,Hands of cards,cs-dotnet-core,en,0,0,0.31,13,4,0,9,0,0,0,0,
2023-11-23T11:07:15.802284,4ea56a13-6d9e-11e9-b0fd-00505601122b,Programming I and II,,Two Beast in a Labyrinth,cs-dotnet-core,en,0,0,0.00,4,0,0,4,0,0,0,0,
2023-11-23T11:07:24.262819,d197fa48-a80f-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,5,0,0,5,0,0,0,0,
2023-11-23T11:07:43.823432,0998647d-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation II,cs-dotnet-core,en,10,10,0.00,12,0,12,0,0,0,0,0,
2023-11-23T11:07:59.415366,e5173500-c000-11ec-8da3-d412db16db0b,Programming I and II,,Heliskiing,cs-dotnet-core,en,1,0,0.00,8,0,8,0,0,0,0,0,
2023-11-23T11:09:00.608132,673300db-b5bc-11ec-8d84-d310d4f96200,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,5,4,0.00,2,0,2,0,0,0,0,0,
2023-11-23T11:09:16.662401,858d61ed-a7b1-11e7-a937-00505601122b,C# Language and .NET Framework,,Deque,cs-dotnet-core,en,0,0,0.00,27,0,27,0,0,0,0,0,
2023-11-23T11:09:34.541471,445d30b1-b422-11e7-a937-00505601122b,C# Language and .NET Framework,,Excel,cs-dotnet-core,en,0,0,0.25,11,4,0,0,3,4,0,0,
2023-11-23T11:10:05.268169,f86abb94-aba7-11e7-a937-00505601122b,C# Language and .NET Framework,,"HW01 Deque 2.2 Cool, I love C#",cs-dotnet-core,en,1,0,0.00,33,0,33,0,0,0,0,0,
2023-11-23T11:10:27.554270,eea4db4d-9f2f-40f6-bf00-10b223128d2d,C# Language and .NET Framework,,Practical Test: SQL Database,cs-dotnet-core,en,0,0,0.50,7,4,0,0,3,0,0,0,
