time,id,group1,group2,name,runtime,lang,num_atts,sub_atts,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg,
2023-11-11T19:32:39.803,045919bc-a51c-11ec-986f-f39926f24a9c,Parallel Programming,,Levenshtein's edit distance (OpenMP),cxx-gcc-linux,en,0,0,0,5,0,5,0,0,0,0,0,,
2023-11-11T19:33:32.490,695d4536-4624-11ea-9c53-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T19:34:18.433,4d1a85a7-595c-11ec-986f-f39926f24a9c,Programming I and II,,Longest common substring,python3,en,0,0,0,3,0,0,0,3,0,0,0,,
2023-11-11T19:34:50.017,6604135e-cb29-11ec-8da3-d412db16db0b,Programming I and II,,Garden,python3,en,0,0,0,5,0,0,5,0,0,0,0,,
2023-11-11T19:35:00.474,f42afd22-ba88-11ec-8d84-d310d4f96200,Programming I and II,,Grow a Tree,python3,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T19:35:13.615,1970aed1-7f42-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,0,10,0,0,0,,
2023-11-11T19:39:11.459,7c914b1c-959a-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Vectors,prolog,en,0,0,0,13,0,0,6,7,0,0,0,,
2023-11-11T19:39:28.773,d0d85dfd-ab98-11ec-8d84-d310d4f96200,Non-Procedural Programming,,Integers,haskell,en,0,0,0,19,0,19,0,0,0,0,0,,
2023-11-11T19:39:34.866,d020ef26-70bd-11e9-b0fd-00505601122b,Programming in Python,,PY MAZE,python3,en,2,2,0,5,0,0,0,5,0,0,0,,
2023-11-11T19:44:30.494,3ed0431c-62f1-11ea-a595-00505601122b,Non-Procedural Programming,,Dates with years,prolog,en,0,0,0,10,0,10,0,0,0,0,0,,
2023-11-11T19:45:31.165,b26fb39c-52b5-11ec-986f-f39926f24a9c,Introduction to Algorithms,,"Tree set, extended",python3,en,0,0,0,3,0,0,3,0,0,0,0,,
2023-11-11T19:45:47.746,7955e261-09b1-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T19:46:13.445,a04214ef-a4a7-11ec-986f-f39926f24a9c,Programming I and II,,An Actual Queue,python3,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T19:47:30.199,cfee4ccb-502f-11eb-a1a9-005056ad4f31,Programming I and II,Introduction to Algorithms,Path of a rook,python3,en,0,0,0,12,0,0,0,12,0,0,0,,
2023-11-11T19:47:53.157,df4da275-f027-11e9-9ce9-00505601122b,Programming I and II,,Caesar cipher,python3,en,0,0,0.2,5,1,0,0,4,0,0,0,,
2023-11-11T19:49:01.663,d22efabf-5c10-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,15,0,0,15,0,0,0,0,,
2023-11-11T19:49:33.102,815b9eeb-a7ab-11e7-a937-00505601122b,C# Language and .NET Framework,,Word Counting,cs-dotnet-core,en,1,1,0.58,12,7,0,0,5,0,0,0,,
2023-11-11T19:50:17.097,ec16a616-9112-11ea-befc-00505601122b,Non-Procedural Programming,,Post's correspondence problem,haskell,en,0,0,0,5,0,5,0,0,0,0,0,,
2023-11-11T19:51:01.543,c3555e94-e92d-49f3-88dd-c442eaf3d0d0,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0,3,0,0,0,3,0,0,0,,
2023-11-11T19:53:12.074,ca380800-a88b-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,7,0,0,7,0,0,0,0,,
2023-11-11T19:54:00.232,ec7783c9-31ce-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,1,1,0.5,14,7,0,7,0,0,0,0,,
2023-11-11T19:54:32.148,8f99ccae-78a9-11ea-a595-00505601122b,Non-Procedural Programming,,Relations,haskell,en,0,0,0,10,0,10,0,0,0,0,0,,
2023-11-11T19:56:12.309,f3368cef-9a8d-11ec-986f-f39926f24a9c,Programming I and II,,Fibonacci algorithm for fraction decomposition,python3,en,0,0,0,4,0,0,0,4,0,0,0,,
2023-11-11T19:56:29.700,030ffc52-e588-11e7-9ef6-00505601122b,Programming I and II,,Student's schedule,cxx-gcc-linux,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T19:57:59.484,30491b17-376b-11ec-986f-f39926f24a9c,Java,,POST-CALC,java,en,2,2,0,4,0,4,0,0,0,0,0,,
2023-11-11T19:58:10.432,ecf41dea-c54d-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Largest square submatrix,haskell,en,0,0,0,8,0,8,0,0,0,0,0,,
2023-11-11T19:58:35.519,44c3ae04-380c-11ec-986f-f39926f24a9c,Programming I and II,,Radix sort,python3,en,0,0,0,10,0,0,0,10,0,0,0,,
2023-11-11T19:59:24.909,7359f204-9b13-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Clique,prolog,en,1,0,0,8,0,0,8,0,0,0,0,,
2023-11-11T20:00:01.674,2a4cdd91-0ef1-11eb-98c0-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,4,0,0,0,4,0,0,0,,
2023-11-11T20:02:39.428,c7eeb228-4583-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,9,0,0,0,9,0,0,0,,
2023-11-11T20:02:59.575,2a53e267-3e6e-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T20:04:00.494,1fa83b4a-2458-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,0,3,0,0,0,,
2023-11-11T20:04:13.629,16796159-0fab-11eb-98c0-005056ad4f31,Programming I and II,Introduction to Algorithms,Converting between bases,python3,en,0,0,0,9,0,0,9,0,0,0,0,,
2023-11-11T20:04:57.291,57cf87f5-0fa6-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0.83,6,5,0,0,1,0,0,0,,
2023-11-11T20:05:10.545,4d99ef6b-8f59-11ec-986f-f39926f24a9c,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0,4,0,0,3,1,0,0,0,,
2023-11-11T20:05:33.536,8358bdb7-e22e-4b03-b550-8c65ce50eea5,Programming I and II,,(title in AnonLang),python3,al,0,0,0.25,4,1,0,0,3,0,0,0,,
2023-11-11T20:06:05.569,8fcf7db0-427a-11ec-986f-f39926f24a9c,Programming in C++,,Simple people database,cxx-gcc-linux,en,0,0,0,8,0,8,0,0,0,0,0,,
2023-11-11T20:06:14.305,efbf504e-1ad3-11eb-8e81-005056ad4f31,Programming I and II,,Copying by sentences,python3,en,0,0,0,1,0,0,0,0,0,0,1,File name '=' contains invalid characters,
2023-11-11T20:06:24.149,d922be97-18e4-11eb-8e81-005056ad4f31,Introduction to Algorithms,,Goldbach sums,python3,en,0,0,0,10,0,0,0,10,0,0,0,,
2023-11-11T20:06:49.334,1cbd52ae-7b88-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Family tree,prolog,en,0,0,0,12,0,0,0,12,0,0,0,,
2023-11-11T20:07:03.892,3b9cc7cc-4fe3-11ec-986f-f39926f24a9c,Programming I and II,,Average word length,python3,en,0,0,0,4,0,0,4,0,0,0,0,,
2023-11-11T20:09:48.401,a134a740-457a-480a-b322-8b9cb9377328,Programming I and II,,Position of elements in merged sequence,python3,en,0,0,0,5,0,0,5,0,0,0,0,,
2023-11-11T20:10:19.749,cb00260e-b284-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Hangman,haskell,en,0,0,0,3,0,3,0,0,0,0,0,,
2023-11-11T20:10:49.686,9d25dd86-69b6-11ea-a595-00505601122b,Programming I and II,,Most frequent words by length,python3,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T20:12:07.748,69bb9d97-205d-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,1,1,0.5,8,4,0,4,0,0,0,0,,
2023-11-11T20:12:47.440,78b5b028-5955-11ea-a595-00505601122b,Java,,ANNOTATIONS,java,en,3,3,0,8,0,8,0,0,0,0,0,,
2023-11-11T20:12:54.854,f117c070-94ef-11ec-986f-f39926f24a9c,Java,,DIR-SERVICELOADER,java,en,4,1,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-11T20:13:33.064,677e0505-57f0-11ea-a595-00505601122b,Non-Procedural Programming,,Subsequences,prolog,en,0,0,0.3,10,3,0,0,2,3,2,0,,
2023-11-11T20:13:46.158,42f04cc6-bff5-11ec-8da3-d412db16db0b,Programming I and II,,Family Tree,python3,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T20:14:39.559,a4fbdd3f-34a0-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T20:14:58.410,070c19cd-bbff-11ec-8da3-d412db16db0b,Non-Procedural Programming,,Infinite combinations,haskell,en,0,0,0,15,0,15,0,0,0,0,0,,
2023-11-11T20:15:14.826,ce97d2ba-45f0-11ec-986f-f39926f24a9c,Introduction to Algorithms,,Coffee machine queue,python3,en,0,0,0.15,10,3,0,0,7,0,0,0,,
2023-11-11T20:16:58.780,93b71ca2-245b-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,3,0,0,0,0,,
2023-11-11T20:17:26.964,72df90c5-8acb-11ea-befc-00505601122b,Programming I and II,,Dominoes,python3,en,1,0,0,7,0,0,0,2,5,0,0,,
2023-11-11T20:17:33.775,c107aa96-f8d7-48e5-b331-628f902dc9f7,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0,7,0,0,7,0,0,0,0,,
2023-11-11T20:18:45.959,9751d2f7-8e3f-11eb-a1a9-005056ad4f31,Computer Systems,,03 - Arduino Buttons,arduino-gcc,en,2,2,0,3,0,3,0,0,0,0,0,,
2023-11-11T20:20:03.736,83a4954c-579d-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,3,0,0,0,0,,
2023-11-11T20:21:16.347,bef207d3-5639-42ad-9f7d-fd80f0b18aa9,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T20:22:44.808,c8cb7a3a-7576-11eb-a1a9-005056ad4f31,Computer Systems,,01 - Celmomether,cxx-gcc-linux,en,2,2,0,6,0,0,0,6,0,0,0,,
2023-11-11T20:23:05.065,7999837a-0044-4dcc-845b-a74fc371e368,Programming I and II,,(title in AnonLang),python3,al,0,0,0,8,0,0,0,8,0,0,0,,
2023-11-11T20:25:00.816,aaa7155c-737c-4f22-a87a-621c89757e27,Programming in C++,,CSV file reader,cxx-gcc-linux,en,0,0,0,7,0,7,0,0,0,0,0,,
2023-11-11T20:26:06.165,fd7595f4-a88f-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,1,0,0,5,0,0,5,0,0,0,0,,
2023-11-11T20:28:47.339,105725b0-756e-4374-8171-a82c8d56e227,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0.33,6,2,0,0,4,0,0,0,,
2023-11-11T20:30:28.855,aed750c6-78b1-11ea-a595-00505601122b,Non-Procedural Programming,,Poker hands,haskell,en,0,0,0.8,10,8,0,0,2,0,0,0,,
2023-11-11T20:30:43.518,95ed2f45-2ea3-11eb-8e81-005056ad4f31,Programming I and II,,Packing boxes,cxx-gcc-linux,en,0,0,0,9,0,9,0,0,0,0,0,,
2023-11-11T20:31:35.598,f22cf424-208c-11e9-b0fd-00505601122b,Programming in C++,,Remove superfluous parentheses,cxx-gcc-linux,en,0,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T20:32:55.497,06bdcce2-503a-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,1,1,0,3,0,0,3,0,0,0,0,,
2023-11-11T20:33:18.454,6cada2ad-9c81-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,(title in AnonLang),haskell,al,0,0,0,6,0,0,0,0,6,0,0,,
2023-11-11T20:33:47.644,4bc5c00c-38c1-11ec-986f-f39926f24a9c,Programming I and II,,Find the longest continuous increasing subsequence,python3,en,0,0,0,4,0,0,0,4,0,0,0,,
2023-11-11T20:34:20.482,959ada66-69a4-11ea-a595-00505601122b,Programming I and II,,Strongly connected components,cs-dotnet-core,en,0,0,0,6,0,0,0,6,0,0,0,,
2023-11-11T20:34:46.958,0d2f4f6f-7cfa-11eb-a1a9-005056ad4f31,Programming I and II,,Number wheel,cs-dotnet-core,en,1,0,0,10,0,0,0,10,0,0,0,,
2023-11-11T20:36:07.812,85564133-f491-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,4,4,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-11T20:37:08.324,37e4591f-d9b8-11ec-8da3-d412db16db0b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0,8,0,0,8,0,0,0,0,,
2023-11-11T20:38:11.293,9d0d51e5-e118-11e8-a4be-00505601122b,Programming I and II,Introduction to Algorithms,Number of occurrences in an ordered array,python3,en,0,0,0,10,0,0,0,10,0,0,0,,
2023-11-11T20:40:18.880,87d19e6c-3331-4496-9918-459cd4169930,Programming in C++,,Directed Graph Distances,cxx-gcc-linux,en,1,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T20:40:55.968,1eaea366-5079-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,1,5,5,0,0,0,0,0,0,,
2023-11-11T20:41:11.165,33adc61e-1532-11eb-8e81-005056ad4f31,Programming I and II,,Inverse permutation,python3,en,0,0,0,9,0,0,9,0,0,0,0,,
2023-11-11T20:42:07.160,1e5cc3df-a50e-45a7-be7e-357753e644e1,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0,7,0,0,7,0,0,0,0,,
2023-11-11T20:44:55.466,25c90f2a-e50a-11e7-9ef6-00505601122b,Programming I and II,,Meeting place,cxx-gcc-linux,en,1,0,0,9,0,0,0,9,0,0,0,,
2023-11-11T20:45:22.883,4ee8695d-867f-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Broken rods,prolog,en,0,0,0,7,0,0,0,4,2,1,0,,
2023-11-11T20:46:09.084,afae513d-1a3c-4b2a-b5f4-661bedb19bfc,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0.14,7,1,0,0,6,0,0,0,,
2023-11-11T20:48:00.948,105b720d-245e-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,0,3,0,0,0,,
2023-11-11T20:51:55.363,5974de72-aba3-11e7-a937-00505601122b,Java,,JUSTIFY,java,en,2,2,0,6,0,6,0,0,0,0,0,,
2023-11-11T20:53:42.300,de8737bd-b803-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,(title in AnonLang),haskell,al,1,0,0,5,0,5,0,0,0,0,0,,
2023-11-11T20:55:39.187,d9d1ad8a-6ce2-11e9-b0fd-00505601122b,Non-Procedural Programming,,All balanced binary trees,haskell,en,0,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T20:56:17.798,e1006a22-b9cd-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,10,0,0,0,0,0,10,0,,
2023-11-11T20:58:27.367,6ef8ba2a-a04a-11e9-b0fd-00505601122b,Programming I and II,,Largest connected area,cs-dotnet-core,en,0,0,0,8,0,0,8,0,0,0,0,,
2023-11-11T21:00:02.974,c0eaaab6-958b-11ec-986f-f39926f24a9c,Non-Procedural Programming,,"Lists, lists, lists",prolog,en,0,0,0.7,23,16,0,3,4,0,0,0,,
2023-11-11T21:00:26.527,addc7884-b123-11ec-8d84-d310d4f96200,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,0,7,0,0,7,0,0,0,0,,
2023-11-11T21:02:28.287,13e636e3-08ba-11eb-98c0-005056ad4f31,Introduction to Algorithms,,Primes in a range,python3,en,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T21:04:37.518,cdfe2dad-54f6-4d9a-a54f-d76cacf1721a,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,0,0,6,4,0,,
2023-11-11T21:08:14.248,6b3dbca1-c188-11ec-8da3-d412db16db0b,Non-Procedural Programming,,"Polynomials, redux",haskell,en,0,0,0,15,0,15,0,0,0,0,0,,
2023-11-11T21:09:55.060,af04bec0-10fe-47db-9a4e-b72880b09462,Programming I and II,,(title in AnonLang),python3,al,1,1,0.2,10,2,0,0,8,0,0,0,,
2023-11-11T21:10:12.211,18c4a30f-325c-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,0,3,0,0,0,,
2023-11-11T21:12:20.772,602b4cb4-57f2-4cb4-8abe-5af19aac39c1,Non-Procedural Programming,,"Lists, lists, lists...",prolog,en,0,0,0.22,23,5,0,9,8,1,0,0,,
2023-11-11T21:13:16.508,bff31cb4-b9cd-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,8,0,0,0,8,0,0,0,,
2023-11-11T21:15:59.329,b5b79b78-f8b0-4010-994f-8f47fc9a4479,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,1,0,1,0,0,0,0,0,,
2023-11-11T21:17:00.716,82e0c6e3-8005-407c-8680-15db949332e6,Non-Procedural Programming,,Pisemka,haskell,en,0,0,0,5,0,5,0,0,0,0,0,,
2023-11-11T21:18:10.725,1defc0fa-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0,6,0,0,6,0,0,0,0,,
2023-11-11T21:18:13.911,0102902c-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation,cs-dotnet-core,en,0,0,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-11T21:19:33.194,878e1e11-0080-11ea-9ce9-00505601122b,Programming I and II,,Sailor on a raft,python3,en,0,0,0,6,0,0,0,6,0,0,0,,
2023-11-11T21:21:19.264,c57f6e29-95f0-11eb-a1a9-005056ad4f31,Computer Systems,,04 - Arduino 7seg Display,arduino-gcc,en,1,1,0,2,0,2,0,0,0,0,0,,
2023-11-11T21:21:58.362,3f320165-9c74-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,(title in AnonLang),haskell,al,0,0,0,5,0,5,0,0,0,0,0,,
2023-11-11T21:22:26.770,e7ed6800-531e-11ea-a595-00505601122b,Programming I and II,,Satellite-mapping mountain peaks,cs-dotnet-core,en,0,0,0,11,0,0,11,0,0,0,0,,
2023-11-11T21:23:27.827,d61fdb32-c7ba-11ec-8da3-d412db16db0b,Non-Procedural Programming,,(title in AnonLang),haskell,al,0,0,0,15,0,15,0,0,0,0,0,,
2023-11-11T21:24:00.068,14ed7b78-8c0a-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Polynomials,prolog,en,0,0,0.11,9,1,0,5,2,1,0,0,,
2023-11-11T21:25:58.934,3f21abe7-4e37-11ec-986f-f39926f24a9c,Java,,FIND,java,en,1,1,0,6,0,6,0,0,0,0,0,,
2023-11-11T21:27:47.489,8453a552-dde8-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T21:28:58.240,889fedce-2b56-11eb-8e81-005056ad4f31,Programming I and II,,Matrix class,python3,en,0,0,0.18,9,2,0,7,0,0,0,0,,
2023-11-11T21:30:06.404,3735bf80-0087-11ea-9ce9-00505601122b,Programming I and II,,Tile on a chessboard,python3,en,0,0,0,7,0,0,0,7,0,0,0,,
2023-11-11T21:30:15.988,1cb742b0-7bd6-49cf-b4ea-70acd81bca04,Programming in C++,,String Expressions Evaluator,cxx-gcc-linux,en,0,0,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-11T21:31:23.357,b751096d-a946-4968-9a16-fccec25c3a12,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T21:32:11.685,4bd8785f-79c4-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T21:32:53.688,e2710409-4f1f-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,3,0,0,0,0,,
2023-11-11T21:33:58.114,e5ea3608-9f05-11ec-986f-f39926f24a9c,Programming I and II,,Rectangle class,cs-dotnet-core,en,0,0,0.4,7,4,0,0,3,0,0,0,,
2023-11-11T21:34:04.924,4c4fadf5-7ee7-11ec-986f-f39926f24a9c,Programming in C++,,Smart calculator,cxx-gcc-linux,en,0,0,0,12,0,12,0,0,0,0,0,,
2023-11-11T21:35:09.156,b24fef50-5aa2-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0.2,5,1,0,1,2,1,0,0,,
2023-11-11T21:35:58.795,ccab6041-a811-11e7-a937-00505601122b,Programming I and II,,Drunks and Darts,c-gcc-linux,en,0,0,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-11T21:39:11.022,d472667d-fa2d-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T21:39:45.710,b36d885b-8bfd-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Cryptogram,prolog,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T21:42:38.497,45f56386-5a07-46fe-a3a3-75c672a84f34,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.38,8,3,0,0,5,0,0,0,,
2023-11-11T21:44:08.179,e46c2dc7-e617-11e8-a4be-00505601122b,Web Applications,,JS - Gallery Metadata,node-linux,en,3,3,0,7,0,0,7,0,0,0,0,,
2023-11-11T21:44:49.690,f9f51767-43a7-11eb-a1a9-005056ad4f31,Introduction to Algorithms,,Bureaucratic apparatus,python3,en,0,0,0,8,0,0,0,8,0,0,0,,
2023-11-11T21:46:15.057,fd0420ca-ef04-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,2,2,0,3,0,3,0,0,0,0,0,,
2023-11-11T21:46:35.127,a81410b9-2e73-11eb-8e81-005056ad4f31,Programming I and II,,Supply centers,cxx-gcc-linux,en,2,0,0,4,0,0,0,4,0,0,0,,
2023-11-11T21:47:53.376,05f56284-af86-11ec-8d84-d310d4f96200,Programming I and II,,Robot walk,cs-dotnet-core,en,0,0,0.25,8,2,0,0,6,0,0,0,,
2023-11-11T21:48:01.654,53135ed2-0b88-11ea-9ce9-00505601122b,Programming I and II,Introduction to Algorithms,Train on a bridge,python3,en,0,0,0,15,0,0,15,0,0,0,0,,
2023-11-11T21:49:37.205,93d77751-2460-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,0,3,0,0,0,,
2023-11-11T21:49:44.648,dccd88ad-e046-11e8-a4be-00505601122b,Web Applications,,JS - Rectangles,node-linux,en,9,7,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-11T21:52:49.447,25b7a6e4-a0d0-11e9-b0fd-00505601122b,Programming I and II,,Quadrant compression,cxx-gcc-linux,en,0,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T21:54:25.055,ef819de6-2f8a-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,11,0,0,11,0,0,0,0,,
2023-11-11T21:55:15.760,abcb7719-5679-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,0,3,0,0,3,0,0,0,0,,
2023-11-11T21:55:30.260,df3a8405-783e-11eb-a1a9-005056ad4f31,Programming I and II,,Diff,cxx-gcc-linux,en,0,0,0,4,0,0,0,4,0,0,0,,
2023-11-11T21:55:31.431,8a784468-45ed-11e9-b0fd-00505601122b,Web Applications,,PHP - CLI Arguments (Reflection),php-linux,en,3,3,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T21:56:30.163,04f22585-2b49-11eb-8e81-005056ad4f31,Programming I and II,Introduction to Algorithms,Merging sorted files,python3,en,0,0,0,9,0,0,9,0,0,0,0,,
2023-11-11T21:58:48.574,e26be6c7-495b-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,1,1,0,10,0,0,10,0,0,0,0,,
2023-11-11T22:00:17.569,7ff85d4f-ab36-11ea-a038-00505601122b,Programming I and II,,Lakes,python3,en,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T22:00:35.480,42e6d34b-a460-11ec-986f-f39926f24a9c,Parallel Programming,,K-means (TBB),cxx-gcc-linux,en,0,0,0,3,0,3,0,0,0,0,0,,
2023-11-11T22:03:46.450,7b40b5f4-aba3-11e7-a937-00505601122b,Java,,CALC-VARS,java,en,2,2,0,4,0,4,0,0,0,0,0,,
2023-11-11T22:07:24.913,ecbf8f93-b9cd-11e7-a937-00505601122b,Programming I and II,,Typesetting,cxx-gcc-linux,en,0,0,0,7,0,7,0,0,0,0,0,,
2023-11-11T22:08:04.862,c319cff7-0635-11ea-9ce9-00505601122b,Programming I and II,,Twenty most frequent words,python3,en,0,0,0,5,0,0,0,5,0,0,0,,
2023-11-11T22:08:54.999,6865eafc-1098-11eb-98c0-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,0,4,0,0,0,4,0,0,0,,
